handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
item_11209,Product,Levante Blue Noir Jo Milano Paris,,,,11209,Hombre,368200.0,,true,PERCENT,0.0,InStock,100.0,263000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11207,Product,Levante Intense Jo Milano Paris,,,,11207,Unisex,368200.0,,true,PERCENT,0.0,InStock,100.0,263000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11206,Product,Z25 Zakat Parfum,,,,11206,Unisex,331800.0,,true,PERCENT,0.0,InStock,100.0,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11205,Product,Burberry Hero De Burberry,,,,11205,,697200.0,,true,PERCENT,0.0,InStock,100.0,498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11204,Product,Game Of Spades High Roller Jo Milano,,,,11204,,592200.0,,true,PERCENT,0.0,InStock,100.0,423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11202,Product,Devotion Intense Dolce & Gabbana,,,,11202,,530600.0,,true,PERCENT,0.0,InStock,100.0,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11201,Product,Pharaoh Ramesses II Bharara,,,,11201,,686000.0,,true,PERCENT,0.0,InStock,100.0,490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11200,Product,Sehr De Lattafa,,,,11200,Unisex,386400.0,,true,PERCENT,0.0,InStock,100.0,276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11199,Product,The Scent Of Karol Metropolis,,,,11199,Unisex,295400.0,,true,PERCENT,0.0,InStock,100.0,211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11198,Product,Guess Iconic De Guess,,,,11198,Mujer,344400.0,,true,PERCENT,0.0,InStock,100.0,246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11197,Product,Show Me Love Escada,,,,11197,Mujer,295400.0,,true,PERCENT,0.0,InStock,100.0,211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11196,Product,Mashrabya Lattafa,,,,11196,Unisex,359800.0,,true,PERCENT,0.0,InStock,100.0,257000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11193,Product,Fame The Couture Edition Paco Rabanne,,,,11193,,859600.0,,true,PERCENT,0.0,InStock,80.0,614000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11192,Product,The Icon Attitude De Antonio Banderas,,,,11192,,229600.0,,true,PERCENT,0.0,InStock,100.0,164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11191,Product,Le Beau Flower Edition Jean Paul Gaultier,,,,11191,,799400.0,,true,PERCENT,0.0,InStock,125.0,571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11190,Product,Armani Code Parfum Giorgio Armani,,,,11190,,674800.0,,true,PERCENT,0.0,InStock,75.0,482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11189,Product,Amber & Spices Montale,,,,11189,Unisex,630000.0,,true,PERCENT,0.0,InStock,100.0,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11186,Product,The Lion's Club Féroce Armaf,,,,11186,,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11185,Product,The Lion's Club Monarque Armaf,,,,11185,,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11182,Product,Ansaam silver lattafa,,,,11182,Hombre,340200.0,,true,PERCENT,0.0,InStock,100.0,243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11181,Product,The Lion's Rugir Armaf,,,,11181,Hombre,421400.0,,true,PERCENT,0.0,InStock,100.0,301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11180,Product,Delilah Blanc Maison Alhambra,,,,11180,Mujer,238000.0,,true,PERCENT,0.0,InStock,100.0,170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11179,Product,Club De Nuit Lionheart Armaf,,,,11179,Mujer,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11178,Product,Club De Nuit Lionheart Armaf,,,,11178,Hombre,421400.0,,true,PERCENT,0.0,InStock,100.0,301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11176,Product,Lail Maleki Moroccan Blue Lattafa,,,,11176,,247800.0,,true,PERCENT,0.0,InStock,100.0,177000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11173,Product,Infinity Gold Armaf,,,,11173,Mujer,413000.0,,true,PERCENT,0.0,InStock,100.0,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11172,Product,Connoisseur Armaf,,,,11172,Hombre,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11171,Product,Connoisseur Armaf,,,,11171,Mujer,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11170,Product,Best Of The Best Adidas,,,,11170,,113400.0,,true,PERCENT,0.0,InStock,100.0,81000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11169,Product,Odyssey Candee Armaf,,,,11169,Mujer,334600.0,,true,PERCENT,0.0,InStock,100.0,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11259,Product,Cocoa Morado French Avenue,,,,11259,Unisex,379400.0,,true,PERCENT,0.0,InStock,100.0,271000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11168,Product,Art Of Universe Lattafa Pride,,,,11168,Unisex,403200.0,,true,PERCENT,0.0,InStock,100.0,288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11167,Product,Rayhaan Lion De Rayhaan Parfum,,,,11167,,326200.0,,true,PERCENT,0.0,InStock,100.0,233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11164,Product,Asad Bourbon Lattafa,,,,11164,,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11258,Product,Y Yves Saint Laurent EDP Intense,,,,11258,,812000.0,,true,PERCENT,0.0,InStock,100.0,580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11162,Product,Mon Paris Intensement Yves Saint Laurent,,,,11162,,947800.0,,true,PERCENT,0.0,InStock,90.0,677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11262,Product,Gucci Bloom,,,,11262,Mujer,847000.0,,true,PERCENT,0.0,InStock,150.0,605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11159,Product,Gucci Bamboo De Gucci,,,,11159,Mujer,639800.0,,true,PERCENT,0.0,InStock,75.0,457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11157,Product,Cloud Pink Ariana Grande,,,,11157,Mujer,438200.0,,true,PERCENT,0.0,InStock,100.0,313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11156,Product,L'Homme Idéal Extrême De Guerlain,,,,11156,,779800.0,,true,PERCENT,0.0,InStock,100.0,557000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11148,Product,Mercedes Benz Sign Mercedes-Benz,,,,11148,,344400.0,,true,PERCENT,0.0,InStock,50.0,246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11145,Product,Gentleman Society Eau de Parfum Extrême Givenchy,,,,11145,,558600.0,,true,PERCENT,0.0,InStock,100.0,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11144,Product,Carpe Diem Maktoub,,,,11144,,413000.0,,true,PERCENT,0.0,InStock,100.0,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11143,Product,88 Maktoub,,,,11143,Unisex,406000.0,,true,PERCENT,0.0,InStock,100.0,290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11142,Product,Eternal Maktoub,,,,11142,,406000.0,,true,PERCENT,0.0,InStock,100.0,290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11141,Product,Next World Maktoub,,,,11141,,406000.0,,true,PERCENT,0.0,InStock,100.0,290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11140,Product,Fame Parfum Paco Rabanne Dama,,,,11140,Mujer,711200.0,,true,PERCENT,0.0,InStock,80.0,508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11137,Product,Supremacy Pink Afnan Mujer,,,,11137,Mujer,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11136,Product,Oscent White Alexandre.J,,,,11136,Unisex,889000.0,,true,PERCENT,0.0,InStock,100.0,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11135,Product,Lacoste Original De Lacoste Hombre,,,,11135,Hombre,422800.0,,true,PERCENT,0.0,InStock,100.0,302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11151,Product,Gucci Guilty De Gucci Mujer,,,,11151,Mujer,551600.0,,true,PERCENT,0.0,InStock,90.0,394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11134,Product,Libre Le Parfum Yves Saint Laurent Mujer,,,,11134,Mujer,884800.0,,true,PERCENT,0.0,InStock,90.0,632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11133,Product,Bogart Story Red Jacques Bogart Hombre,,,,11133,Hombre,224000.0,,true,PERCENT,0.0,InStock,100.0,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11131,Product,Oscent Pink Alexandre.J,,,,11131,Mujer,817600.0,,true,PERCENT,0.0,InStock,100.0,584000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11130,Product,Hawas de Rasasi Mujer,,,,11130,Mujer,316400.0,,true,PERCENT,0.0,InStock,100.0,226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11129,Product,L.12.12 Blanc Eau Fraiche Lacoste,,,,11129,Hombre,376600.0,,true,PERCENT,0.0,InStock,100.0,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11128,Product,L.12.12 Noir Intense de Lacoste,,,,11128,Hombre,399000.0,,true,PERCENT,0.0,InStock,100.0,285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11127,Product,The Most Wanted Azzaro EDP Intense Hombre,,,,11127,Hombre,798000.0,,true,PERCENT,0.0,InStock,100.0,570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11126,Product,The Secret Absolu De Antonio Banderas,,,,11126,Hombre,229600.0,,true,PERCENT,0.0,InStock,100.0,164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11125,Product,Charlie Blue De Revlon,,,,11125,Mujer,113400.0,,true,PERCENT,0.0,InStock,100.0,81000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11124,Product,Histoire D´Amour Parfum Aubusson,,,,11124,,205800.0,,true,PERCENT,0.0,InStock,100.0,147000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11123,Product,Signorina Libera Ferragamo,,,,11123,,434000.0,,true,PERCENT,0.0,InStock,100.0,310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11122,Product,Rome Pour Femme Mast Parfum,,,,11122,Mujer,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11121,Product,Burberry Hero De Burberry,,,,11121,,595000.0,,true,PERCENT,0.0,InStock,100.0,425000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11120,Product,My Way Nectar Giorgio Armani,,,,11120,,844200.0,,true,PERCENT,0.0,InStock,90.0,603000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11117,Product,Afeef Lattafa,,,,11117,Mujer,380800.0,,true,PERCENT,0.0,InStock,100.0,272000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11116,Product,Art Du Parfum Abstracto Armaf,,,,11116,,295400.0,,true,PERCENT,0.0,InStock,100.0,211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11115,Product,Kiaanna Angel Afnan,,,,11115,Mujer,399000.0,,true,PERCENT,0.0,InStock,100.0,285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11114,Product,Kiaanna Crush Afnan,,,,11114,Mujer,470400.0,,true,PERCENT,0.0,InStock,100.0,336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11112,Product,Messi,,,,11112,Hombre,387800.0,,true,PERCENT,0.0,InStock,100.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11111,Product,Eros Energy De Versace,,,,11111,,693000.0,,true,PERCENT,0.0,InStock,200.0,495000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11106,Product,9 PM Rebel Afnan,,,,11106,Unisex,340200.0,,true,PERCENT,0.0,InStock,100.0,243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11105,Product,Acqua di Giò Profondo Parfum Giorgio Armani,,,,11105,,842800.0,,true,PERCENT,0.0,InStock,100.0,602000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11103,Product,Spicy Leather Salvatore Ferragamo,,,,11103,,478800.0,,true,PERCENT,0.0,InStock,100.0,342000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11102,Product,Caramel Cream Ainash Parfums,,,,11102,,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11101,Product,Kleon Ainash Parfums,,,,11101,Hombre,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11100,Product,Faucon Ainash Parfums,,,,11100,Hombre,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11099,Product,Lumiere Ainash Parfums,,,,11099,Mujer,407400.0,,true,PERCENT,0.0,InStock,100.0,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11094,Product,Teriaq Intense De Lattafa,,,,11094,,301000.0,,true,PERCENT,0.0,InStock,100.0,215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11093,Product,Winsome De Maison Alhambra,,,,11093,,326200.0,,true,PERCENT,0.0,InStock,90.0,233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11092,Product,Olympéa Flora Paco Rabanne,,,,11092,,590800.0,,true,PERCENT,0.0,InStock,80.0,422000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11091,Product,Qimmah For Men Lattafa,,,,11091,Hombre,313600.0,,true,PERCENT,0.0,InStock,100.0,224000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11090,Product,Qimmah For Women Lattafa,,,,11090,Mujer,322000.0,,true,PERCENT,0.0,InStock,100.0,230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11089,Product,Kayaan Gold Al Wataniah,,,,11089,,326200.0,,true,PERCENT,0.0,InStock,100.0,233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11088,Product,Ventana Marine De Armaf,,,,11088,,316400.0,,true,PERCENT,0.0,InStock,100.0,226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11086,Product,Divine Le Parfum Jean Paul Gaultier EDP,,,,11086,,851200.0,,true,PERCENT,0.0,InStock,100.0,608000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11085,Product,Nitro Platinum Dumont Paris,,,,11085,,334600.0,,true,PERCENT,0.0,InStock,100.0,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11084,Product,Mayar Cherry Intense Lattafa,,,,11084,,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11083,Product,Olympea Paco Rabanne,,,,11083,,464800.0,,true,PERCENT,0.0,InStock,50.0,332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11081,Product,L'Eau d'Issey Pure Issey Miyake,,,,11081,Mujer,438200.0,,true,PERCENT,0.0,InStock,50.0,313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11079,Product,J'Adore Dior,,,,11079,Mujer,910000.0,,true,PERCENT,0.0,InStock,50.0,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11078,Product,J'Adore Infinissime Dior,,,,11078,,607600.0,,true,PERCENT,0.0,InStock,50.0,434000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11077,Product,Bad Boy Sparkling Ice Carolina Herrera,,,,11077,,729400.0,,true,PERCENT,0.0,InStock,100.0,521000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11074,Product,Haramain Natural Iris Al Haramain,,,,11074,,553000.0,,true,PERCENT,0.0,InStock,,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11073,Product,Rome Pour Homme Mast Perfume,,,,11073,Hombre,295400.0,,true,PERCENT,0.0,InStock,100.0,211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11072,Product,Haya Crush Le Chameau Emper,,,,11072,,299600.0,,true,PERCENT,0.0,InStock,100.0,214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11071,Product,Arabia The Beauty Le Chameau Emper Hombre,,,,11071,Hombre,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11070,Product,Emotion Le Cameau Emper,,,,11070,,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11069,Product,K De Dolce & Gabbana EDP Intense,,,,11069,,586600.0,,true,PERCENT,0.0,InStock,100.0,419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11067,Product,Brioche Vanille Lattafa,,,,11067,,376600.0,,true,PERCENT,0.0,InStock,100.0,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11063,Product,Riviera Neroli Flavia,,,,11063,Unisex,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11060,Product,The One Dolce & Gabbana Hombre EDP Intense,,,,11060,Hombre,534800.0,,true,PERCENT,0.0,InStock,100.0,382000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11059,Product,Tous Kids Bear,,,,11059,Niños,267400.0,,true,PERCENT,0.0,InStock,100.0,191000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11058,Product,Q Dolce & Gabbana EDP Intense,,,,11058,Mujer,606200.0,,true,PERCENT,0.0,InStock,100.0,433000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11056,Product,Save Elixir Le Chameau,,,,11056,,306600.0,,true,PERCENT,0.0,InStock,85.0,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11055,Product,Lady Million Royal de Paco Rabanne,,,,11055,,618800.0,,true,PERCENT,0.0,InStock,80.0,442000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11053,Product,Goddess Burberry,,,,11053,Mujer,708400.0,,true,PERCENT,0.0,InStock,100.0,506000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11050,Product,Muharib Le Falconé,,,,11050,,302400.0,,true,PERCENT,0.0,InStock,85.0,216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11049,Product,Eros Energy De Versace,,,,11049,,414400.0,,true,PERCENT,0.0,InStock,100.0,296000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11048,Product,Polo Red Ralph Lauren,,,,11048,,415800.0,,true,PERCENT,0.0,InStock,125.0,297000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11047,Product,Khair Confection Paris Corner,,,,11047,,316400.0,,true,PERCENT,0.0,InStock,100.0,226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11046,Product,Jean Lowe Azure Maison Alhambra,,,,11046,,344400.0,,true,PERCENT,0.0,InStock,100.0,246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11045,Product,King Gold Edition Bharara,,,,11045,,592200.0,,true,PERCENT,0.0,InStock,100.0,423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11044,Product,Sky De Perry Ellis,,,,11044,Hombre,355600.0,,true,PERCENT,0.0,InStock,100.0,254000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11043,Product,Zaurac Spirit Of Kings,,,,11043,Unisex,1318800.0,,true,PERCENT,0.0,InStock,100.0,942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11042,Product,Matar Spirit Of Kings,,,,11042,Unisex,1318800.0,,true,PERCENT,0.0,InStock,100.0,942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11041,Product,Eau Tropicale Sisley Paris,,,,11041,,1187200.0,,true,PERCENT,0.0,InStock,100.0,848000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11038,Product,Rohit Rouge Bharara,,,,11038,,306600.0,,true,PERCENT,0.0,InStock,100.0,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11037,Product,Bade'e Al Oud Noble Blush Lattafa,,,,11037,,302400.0,,true,PERCENT,0.0,InStock,100.0,216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11036,Product,Haramain Green Dubai,,,,11036,Unisex,522200.0,,true,PERCENT,0.0,InStock,100.0,373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11154,Product,Haramain Palm Dubai,,,,11154,Unisex,558600.0,,true,PERCENT,0.0,InStock,100.0,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11035,Product,Haramain Miracle Dubai,,,,11035,Mujer,558600.0,,true,PERCENT,0.0,InStock,100.0,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11034,Product,Live Irrésistible Givenchy,,,,11034,Mujer,586600.0,,true,PERCENT,0.0,InStock,75.0,419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11024,Product,Cocktail Pepe Jeans London,,,,11024,Mujer,231000.0,,true,PERCENT,0.0,InStock,100.0,165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11023,Product,Cocktail Pepe Jeans London,,,,11023,Hombre,231000.0,,true,PERCENT,0.0,InStock,100.0,165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11022,Product,Perfect Intense De Marc Jacobs,,,,11022,Mujer,743400.0,,true,PERCENT,0.0,InStock,100.0,531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11018,Product,Ch Pasion De Carolina Herrera,,,,11018,Hombre,701400.0,,true,PERCENT,0.0,InStock,100.0,501000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11019,Product,Bambú De Adolfo Dominguez,,,,11019,Hombre,259000.0,,true,PERCENT,0.0,InStock,120.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11017,Product,Z15 Zakat Parfum,,,,11017,Unisex,301000.0,,true,PERCENT,0.0,InStock,100.0,215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11016,Product,Z17 Zakat Parfum,,,,11016,Mujer,301000.0,,true,PERCENT,0.0,InStock,100.0,215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_11015,Product,Z12 Zakat Parfum,,,,11015,Mujer,301000.0,,true,PERCENT,0.0,InStock,100.0,215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
